event-id,visible,timestamp,location-long,location-lat,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
507907802,true,1997-09-30 08:08:00.000,-16.740999999999985,12.876,12.876,12.876,"0",-16.741,-16.741,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907803,true,1997-09-30 09:47:00.000,-16.773000000000025,12.868,12.868,12.868,"0",-16.773,-16.773,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907804,true,1997-09-30 15:20:00.000,-16.848000000000013,12.814,12.814,12.814,"0",-16.848,-16.848,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907805,true,1997-09-30 16:57:00.000,-16.812000000000012,12.893,12.893,12.893,"0",-16.812,-16.812,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907806,true,1997-09-30 18:49:00.000,-16.733000000000004,12.851,12.851,12.851,"0",-16.733,-16.733,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907807,true,1997-10-01 15:08:00.000,-16.72800000000001,12.843,12.843,12.843,"1",-16.728,-16.728,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907808,true,1997-10-01 18:30:00.000,-16.73199999999997,12.837,12.837,12.837,"1",-16.732,-16.732,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907809,true,1997-10-01 20:07:00.000,-16.740999999999985,12.845,12.845,12.845,"1",-16.741,-16.741,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907810,true,1997-10-02 09:22:00.000,-16.718999999999994,12.844,12.844,12.844,"1",-16.719,-16.719,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907811,true,1997-10-02 14:57:00.000,-16.75999999999999,12.852,12.852,12.852,"1",-16.76,-16.76,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907812,true,1997-10-02 16:37:00.000,-16.77600000000001,12.867,12.867,12.867,"1",-16.776,-16.776,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907813,true,1997-10-04 07:55:00.000,-16.749000000000024,12.865,12.865,12.865,"1",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907814,true,1997-10-04 19:03:00.000,-16.737000000000023,12.852,12.852,12.852,"3",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907815,true,1997-10-04 20:06:00.000,-16.744000000000028,12.881,12.881,12.881,"1",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907816,true,1997-10-05 08:46:00.000,-16.74200000000002,12.869,12.869,12.869,"1",-16.742,-16.742,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907817,true,1997-10-05 16:03:00.000,-16.747000000000014,12.834,12.834,12.834,"1",-16.747,-16.747,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907818,true,1997-10-06 04:41:00.000,-16.737000000000023,12.84,12.84,12.84,"2",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907819,true,1997-10-06 21:22:00.000,-16.75799999999998,12.85,12.85,12.85,"1",-16.758,-16.758,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907820,true,1997-10-07 02:52:00.000,-16.720000000000027,12.861,12.861,12.861,"1",-16.72,-16.72,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907821,true,1997-10-07 08:19:00.000,-16.766999999999996,12.868,12.868,12.868,"1",-16.767,-16.767,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907822,true,1997-10-07 19:36:00.000,-16.73599999999999,12.855,12.855,12.855,"1",-16.736,-16.736,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907823,true,1997-10-08 04:21:00.000,-16.74799999999999,12.852,12.852,12.852,"1",-16.748,-16.748,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907824,true,1997-10-08 06:27:00.000,-16.716000000000008,12.827,12.827,12.827,"1",-16.716,-16.716,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907825,true,1997-10-08 08:08:00.000,-16.733000000000004,12.859,12.859,12.859,"1",-16.733,-16.733,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907826,true,1997-10-10 20:13:00.000,-16.742999999999995,12.86,12.86,12.86,"1",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907827,true,1997-10-13 03:25:00.000,-16.75200000000001,12.853,12.853,12.853,"1",-16.752,-16.752,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907828,true,1997-10-13 06:21:00.000,-16.86099999999999,12.814,12.814,12.814,"1",-16.861,-16.861,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907829,true,1997-10-13 07:59:00.000,-16.730999999999995,12.846,12.846,12.846,"1",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907830,true,1997-10-13 19:06:00.000,-16.744000000000028,12.859,12.859,12.859,"1",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907831,true,1997-10-13 21:36:00.000,-16.74599999999998,12.852,12.852,12.852,"1",-16.746,-16.746,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907832,true,1997-10-14 10:11:00.000,-16.744000000000028,12.84,12.84,12.84,"2",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907833,true,1997-10-15 21:11:00.000,-16.75,12.844,12.844,12.844,"1",-16.75,-16.75,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907834,true,1997-10-17 04:21:00.000,-16.730999999999995,12.847,12.847,12.847,"1",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907835,true,1997-10-18 04:09:00.000,-16.742999999999995,12.862,12.862,12.862,"1",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907836,true,1997-10-18 20:35:00.000,-16.737000000000023,12.851,12.851,12.851,"1",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907837,true,1997-10-20 20:07:00.000,-16.75,12.844,12.844,12.844,"1",-16.75,-16.75,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907838,true,1997-10-22 08:01:00.000,-16.718999999999994,12.839,12.839,12.839,"1",-16.719,-16.719,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907839,true,1997-10-24 20:03:00.000,-16.73199999999997,12.843,12.843,12.843,"1",-16.732,-16.732,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907840,true,1997-10-25 04:34:00.000,-16.744000000000028,12.847,12.847,12.847,"1",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907841,true,1997-10-25 19:42:00.000,-16.750999999999976,12.845,12.845,12.845,"1",-16.751,-16.751,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907842,true,1997-10-25 20:49:00.000,-16.749000000000024,12.852,12.852,12.852,"1",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907843,true,1997-10-27 02:32:00.000,-16.737000000000023,12.856,12.856,12.856,"2",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907844,true,1997-10-27 04:12:00.000,-16.735000000000014,12.849,12.849,12.849,"1",-16.735,-16.735,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907845,true,1997-10-29 10:27:00.000,-16.747000000000014,12.805,12.805,12.805,"1",-16.747,-16.747,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907846,true,1997-10-29 15:02:00.000,-16.744000000000028,12.841,12.841,12.841,"1",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907847,true,1997-10-29 19:53:00.000,-16.738999999999976,12.857,12.857,12.857,"3",-16.739,-16.739,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907848,true,1997-10-29 21:37:00.000,-16.742999999999995,12.851,12.851,12.851,"2",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907849,true,1997-10-30 19:31:00.000,-16.74000000000001,12.85,12.85,12.85,"1",-16.74,-16.74,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907850,true,1997-10-30 21:26:00.000,-16.742999999999995,12.851,12.851,12.851,"3",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907851,true,1997-11-02 20:48:00.000,-16.73399999999998,12.851,12.851,12.851,"1",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907852,true,1997-11-03 18:05:00.000,-16.714999999999975,12.855,12.855,12.855,"1",-16.715,-16.715,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907853,true,1997-11-03 19:42:00.000,-16.738,12.843,12.843,12.843,"2",-16.738,-16.738,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907854,true,1997-11-03 20:36:00.000,-16.74000000000001,12.851,12.851,12.851,"2",-16.74,-16.74,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907855,true,1997-11-04 04:27:00.000,-16.730000000000018,12.851,12.851,12.851,"1",-16.73,-16.73,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907856,true,1997-11-04 20:22:00.000,-16.735000000000014,12.848,12.848,12.848,"2",-16.735,-16.735,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907857,true,1997-11-06 04:04:00.000,-16.744000000000028,12.854,12.854,12.854,"2",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907858,true,1997-11-06 18:38:00.000,-16.706999999999994,12.853,12.853,12.853,"1",-16.707,-16.707,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907859,true,1997-11-06 21:41:00.000,-16.740999999999985,12.849,12.849,12.849,"2",-16.741,-16.741,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907860,true,1997-11-07 19:55:00.000,-16.742999999999995,12.849,12.849,12.849,"2",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907861,true,1997-11-07 21:28:00.000,-16.73399999999998,12.854,12.854,12.854,"1",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907862,true,1997-11-09 03:32:00.000,-16.750999999999976,12.853,12.853,12.853,"1",-16.751,-16.751,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907863,true,1997-11-10 03:20:00.000,-16.738,12.85,12.85,12.85,"2",-16.738,-16.738,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907864,true,1997-11-10 08:02:00.000,-16.968000000000018,12.793,12.793,12.793,"1",-16.968,-16.968,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907865,true,1997-11-12 22:04:00.000,-16.749000000000024,12.862,12.862,12.862,"2",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907866,true,1997-11-13 15:39:00.000,-16.725000000000023,12.861,12.861,12.861,"1",-16.725,-16.725,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907867,true,1997-11-13 21:54:00.000,-16.747000000000014,12.854,12.854,12.854,"1",-16.747,-16.747,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907868,true,1997-11-14 19:03:00.000,-16.72800000000001,12.853,12.853,12.853,"1",-16.728,-16.728,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907869,true,1997-11-14 21:40:00.000,-16.737000000000023,12.853,12.853,12.853,"3",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907870,true,1997-11-16 03:53:00.000,-16.750999999999976,12.849,12.849,12.849,"1",-16.751,-16.751,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907871,true,1997-11-16 10:04:00.000,-16.745000000000005,12.849,12.849,12.849,"1",-16.745,-16.745,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907872,true,1997-11-16 21:16:00.000,-16.726,12.856,12.856,12.856,"1",-16.726,-16.726,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907873,true,1997-11-19 03:22:00.000,-16.723000000000013,12.851,12.851,12.851,"2",-16.723,-16.723,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907874,true,1997-11-19 18:53:00.000,-16.74799999999999,12.85,12.85,12.85,"1",-16.748,-16.748,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907875,true,1997-11-19 20:40:00.000,-16.749000000000024,12.859,12.859,12.859,"1",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907876,true,1997-11-21 02:58:00.000,-16.74000000000001,12.859,12.859,12.859,"1",-16.74,-16.74,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907877,true,1997-11-21 04:38:00.000,-16.742999999999995,12.861,12.861,12.861,"1",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907878,true,1997-11-22 19:59:00.000,-16.73399999999998,12.847,12.847,12.847,"2",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907879,true,1997-11-22 21:46:00.000,-16.74200000000002,12.846,12.846,12.846,"1",-16.742,-16.742,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907880,true,1997-11-24 21:17:00.000,-16.761000000000024,12.85,12.85,12.85,"1",-16.761,-16.761,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907881,true,1997-11-26 08:33:00.000,-16.730999999999995,12.859,12.859,12.859,"1",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907882,true,1997-11-29 03:12:00.000,-16.720000000000027,12.84,12.84,12.84,"1",-16.72,-16.72,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907883,true,1997-12-02 10:07:00.000,-16.723000000000013,12.836,12.836,12.836,"1",-16.723,-16.723,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907884,true,1997-12-02 19:07:00.000,-16.738,12.848,12.848,12.848,"1",-16.738,-16.738,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907885,true,1997-12-06 20:29:00.000,-16.742999999999995,12.85,12.85,12.85,"1",-16.743,-16.743,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907886,true,1997-12-08 18:34:00.000,-16.73199999999997,12.847,12.847,12.847,"1",-16.732,-16.732,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907887,true,1997-12-09 21:32:00.000,-16.72399999999999,12.857,12.857,12.857,"1",-16.724,-16.724,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907888,true,1997-12-11 04:21:00.000,-16.733000000000004,12.849,12.849,12.849,"1",-16.733,-16.733,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907889,true,1997-12-12 18:49:00.000,-16.737000000000023,12.845,12.845,12.845,"1",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907890,true,1997-12-12 20:54:00.000,-16.744000000000028,12.846,12.846,12.846,"2",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907891,true,1997-12-13 20:42:00.000,-16.744000000000028,12.851,12.851,12.851,"1",-16.744,-16.744,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907892,true,1997-12-16 20:04:00.000,-16.73399999999998,12.857,12.857,12.857,"2",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907893,true,1997-12-16 21:47:00.000,-16.764999999999986,12.837,12.837,12.837,"1",-16.765,-16.765,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907894,true,1997-12-17 18:38:00.000,-16.738999999999976,12.855,12.855,12.855,"1",-16.739,-16.739,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907895,true,1997-12-17 21:31:00.000,-16.747000000000014,12.855,12.855,12.855,"1",-16.747,-16.747,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907896,true,1997-12-18 19:58:00.000,-16.738999999999976,12.85,12.85,12.85,"2",-16.739,-16.739,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907897,true,1997-12-18 21:22:00.000,-16.735000000000014,12.849,12.849,12.849,"1",-16.735,-16.735,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907898,true,1997-12-20 06:29:00.000,-16.749000000000024,12.843,12.843,12.843,"1",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907899,true,1997-12-21 20:32:00.000,-16.730999999999995,12.852,12.852,12.852,"2",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907900,true,1997-12-22 04:00:00.000,-16.728999999999985,12.849,12.849,12.849,"3",-16.729,-16.729,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907901,true,1997-12-22 20:30:00.000,-16.73199999999997,12.858,12.858,12.858,"1",-16.732,-16.732,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907902,true,1997-12-23 18:04:00.000,-16.713000000000022,12.844,12.844,12.844,"1",-16.713,-16.713,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907903,true,1997-12-25 03:25:00.000,-16.73399999999998,12.845,12.845,12.845,"1",-16.734,-16.734,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907904,true,1997-12-26 18:41:00.000,-16.73599999999999,12.851,12.851,12.851,"1",-16.736,-16.736,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907905,true,1997-12-28 20:57:00.000,-16.738999999999976,12.851,12.851,12.851,"1",-16.739,-16.739,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907906,true,1997-12-31 15:14:00.000,-16.726,12.853,12.853,12.853,"1",-16.726,-16.726,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907907,true,1997-12-31 20:13:00.000,-16.720000000000027,12.841,12.841,12.841,"1",-16.72,-16.72,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907908,true,1998-01-01 19:48:00.000,-16.75799999999998,12.853,12.853,12.853,"1",-16.758,-16.758,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907909,true,1998-01-02 19:27:00.000,-16.74799999999999,12.853,12.853,12.853,"2",-16.748,-16.748,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907910,true,1998-01-06 00:00:00.000,-16.757000000000005,12.845,12.845,12.845,"1",-16.757,-16.757,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907911,true,1998-01-07 20:31:00.000,-16.728999999999985,12.852,12.852,12.852,"1",-16.729,-16.729,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907912,true,1998-01-09 04:03:00.000,-16.730999999999995,12.844,12.844,12.844,"1",-16.731,-16.731,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907913,true,1998-01-09 15:15:00.000,-16.752999999999986,12.84,12.84,12.84,"3",-16.753,-16.753,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907914,true,1998-01-09 20:06:00.000,-16.74200000000002,12.853,12.853,12.853,"1",-16.742,-16.742,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907915,true,1998-01-09 20:16:00.000,-16.713000000000022,12.863,12.863,12.863,"1",-16.713,-16.713,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907916,true,1998-01-10 19:54:00.000,-16.749000000000024,12.846,12.846,12.846,"2",-16.749,-16.749,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907917,true,1998-01-14 07:16:00.000,-16.750999999999976,12.853,12.853,12.853,"1",-16.751,-16.751,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907918,true,1998-01-15 15:49:00.000,-16.771000000000015,12.843,12.843,12.843,"1",-16.771,-16.771,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907919,true,1998-01-15 20:31:00.000,-16.728999999999985,12.856,12.856,12.856,"1",-16.729,-16.729,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907920,true,1998-01-16 20:19:00.000,-16.726999999999975,12.849,12.849,12.849,"1",-16.727,-16.727,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907921,true,1998-01-19 15:07:00.000,-16.740999999999985,12.852,12.852,12.852,"1",-16.741,-16.741,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
507907922,true,1998-01-20 19:31:00.000,-16.737000000000023,12.852,12.852,12.852,"1",-16.737,-16.737,"argos-doppler-shift",,"Fe51-97","Fe51-97","Osprey (A), Southern Sweden"
